Time;pressure [hPa] #21;;
06.04.2017 10:04;1.022.525.000;;1.022.572.500
06.04.2017 10:09;1.022.550.000;;
06.04.2017 10:14;1.022.400.000;;
06.04.2017 10:19;1.022.675.000;;
06.04.2017 10:24;1.022.700.000;;
06.04.2017 10:29;1.022.575.000;;
06.04.2017 10:34;1.022.675.000;;
06.04.2017 10:39;1.022.550.000;;
06.04.2017 10:44;1.022.525.000;;
06.04.2017 10:49;1.022.550.000;;
